Open Time,Type,Lots,Symbol,Open Price,Close Time,Close Price,Commission,Swap,Net Pips,Net Profit,Max Profit,Max Pips,Max Loss,Max Loss Pips,Magic Number,Comment,Holding Time (Hours),Holding Time
03/03/2026 11:10:44,sell,0.03,XAUUSD,5298.50000,03/03/2026 11:11:39,5298.39000,0.00,0.00,1.10,0.33,0.33,1.10,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
03/03/2026 11:11:12,sell,0.05,XAUUSD,5302.08000,03/03/2026 11:11:36,5298.67000,0.00,0.00,34.10,17.05,17.05,34.10,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.01,0.01hrs
03/03/2026 11:10:00,sell,0.02,XAUUSD,5295.03000,03/03/2026 11:11:32,5298.53000,0.00,0.00,-35.00,-7.00,0.00,0.00,-7.00,-35.00,168222,VM1-13_SMA_H1_1K_SELL,0.03,0.03hrs
03/03/2026 08:00:53,sell,0.03,XAUUSD,5322.02000,03/03/2026 08:01:36,5319.85000,0.00,0.00,21.70,6.51,6.51,21.70,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.01,0.01hrs
03/03/2026 08:00:00,sell,0.02,XAUUSD,5319.77000,03/03/2026 08:01:32,5320.28000,0.00,0.00,-5.10,-1.02,0.00,0.00,-1.02,-5.10,168222,VM1-13_SMA_H1_1K_SELL,0.03,0.03hrs
02/03/2026 17:00:00,sell,0.02,XAUUSD,5331.58000,02/03/2026 17:00:10,5332.09000,0.00,0.00,-5.10,-1.02,0.00,0.00,-1.02,-5.10,168222,VM1-13_SMA_H1_1K_SELL,0.00,0.00hrs
02/03/2026 15:14:49,buy,0.03,XAUUSD,5383.69000,02/03/2026 15:15:10,5386.65000,0.00,0.00,29.60,8.88,8.88,29.60,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.01,0.01hrs
02/03/2026 15:13:43,buy,0.02,XAUUSD,5387.04000,02/03/2026 15:15:06,5387.66000,0.00,0.00,6.20,1.24,3.00,15.00,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.02,0.02hrs
02/03/2026 10:02:22,buy,0.03,XAUUSD,5404.44000,02/03/2026 10:04:43,5408.24000,0.00,0.00,38.00,11.40,11.40,38.00,-1.53,-5.10,168211,VM1-13_SMA_H1_1K_BUY,0.04,0.04hrs
02/03/2026 10:02:12,buy,0.02,XAUUSD,5406.70000,02/03/2026 10:04:39,5408.77000,0.00,0.00,20.70,4.14,4.14,20.70,-5.54,-27.70,168211,VM1-13_SMA_H1_1K_BUY,0.04,0.04hrs
02/03/2026 09:01:22,buy,0.03,XAUUSD,5386.14000,02/03/2026 09:02:04,5388.07000,0.00,0.00,19.30,5.79,5.79,19.30,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.01,0.01hrs
02/03/2026 09:00:01,buy,0.02,XAUUSD,5387.43000,02/03/2026 09:02:00,5387.97000,0.00,0.00,5.40,1.08,1.08,5.40,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.03,0.03hrs
02/03/2026 06:01:47,buy,0.03,XAUUSD,5364.80000,02/03/2026 06:28:05,5363.47000,0.00,0.00,-13.30,-3.99,0.00,0.00,-3.99,-13.30,168211,VM1-13_SMA_H1_1K_BUY,0.44,0.44hrs
02/03/2026 06:12:04,buy,0.05,XAUUSD,5359.65000,02/03/2026 06:28:02,5362.86000,0.00,0.00,32.10,16.05,16.05,32.10,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.27,0.27hrs
02/03/2026 06:00:00,buy,0.02,XAUUSD,5367.18000,02/03/2026 06:27:58,5363.42000,0.00,0.00,-37.60,-7.52,0.00,0.00,-7.52,-37.60,168211,VM1-13_SMA_H1_1K_BUY,0.47,0.47hrs
02/03/2026 02:02:35,buy,0.08,XAUUSD,5368.00000,02/03/2026 02:03:22,5376.96000,0.00,0.00,89.60,71.68,71.68,89.60,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.01,0.01hrs
02/03/2026 02:01:39,buy,0.03,XAUUSD,5377.19000,02/03/2026 02:03:18,5376.29000,0.00,0.00,-9.00,-2.70,0.00,0.00,-2.70,-9.00,168211,VM1-13_SMA_H1_1K_BUY,0.03,0.03hrs
02/03/2026 02:01:48,buy,0.05,XAUUSD,5372.93000,02/03/2026 02:03:15,5376.07000,0.00,0.00,31.40,15.70,15.70,31.40,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.02,0.02hrs
02/03/2026 02:01:23,buy,0.02,XAUUSD,5379.18000,02/03/2026 02:03:12,5373.88000,0.00,0.00,-53.00,-10.60,0.00,0.00,-10.60,-53.00,168211,VM1-13_SMA_H1_1K_BUY,0.03,0.03hrs
02/03/2026 01:01:05,buy,0.02,XAUUSD,5309.62000,02/03/2026 01:01:23,5319.58000,0.00,0.00,99.60,19.92,19.92,99.60,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.01,0.01hrs
27/02/2026 23:15:33,buy,0.03,XAUUSD,5257.87000,27/02/2026 23:21:05,5259.65000,0.00,0.00,17.80,5.34,5.34,17.80,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.09,0.09hrs
27/02/2026 23:15:05,buy,0.02,XAUUSD,5259.89000,27/02/2026 23:21:01,5259.65000,0.00,0.00,-2.40,-0.48,0.00,0.00,-2.20,-11.00,168211,VM1-13_SMA_H1_1K_BUY,0.10,0.10hrs
27/02/2026 22:00:00,buy,0.02,XAUUSD,5250.03000,27/02/2026 22:15:05,5252.53000,0.00,0.00,25.00,5.00,5.00,25.00,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.25,0.25hrs
25/02/2026 23:00:09,sell,0.03,XAUUSD,5154.58000,25/02/2026 23:01:33,5153.89000,0.00,0.00,6.90,2.07,2.07,6.90,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
25/02/2026 23:00:24,sell,0.05,XAUUSD,5158.13000,25/02/2026 23:01:29,5154.91000,0.00,0.00,32.20,16.10,16.10,32.20,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
25/02/2026 23:00:01,sell,0.02,XAUUSD,5151.76000,25/02/2026 23:01:25,5154.69000,0.00,0.00,-29.30,-5.86,0.00,0.00,-5.86,-29.30,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
25/02/2026 19:00:41,buy,0.03,XAUUSD,5210.53000,25/02/2026 19:08:00,5212.56000,0.00,0.00,20.30,6.09,6.09,20.30,-6.12,-20.40,168211,VM1-13_SMA_H1_1K_BUY,0.12,0.12hrs
25/02/2026 19:00:02,buy,0.02,XAUUSD,5212.54000,25/02/2026 19:07:56,5212.47000,0.00,0.00,-0.70,-0.14,0.00,0.00,-8.10,-40.50,168211,VM1-13_SMA_H1_1K_BUY,0.13,0.13hrs
25/02/2026 13:00:00,sell,0.02,XAUUSD,5174.33000,25/02/2026 13:05:01,5171.54000,0.00,0.00,27.90,5.58,5.58,27.90,-1.34,-6.70,168222,VM1-13_SMA_H1_1K_SELL,0.08,0.08hrs
25/02/2026 08:08:44,buy,0.08,XAUUSD,5184.74000,25/02/2026 08:12:13,5189.83000,0.00,0.00,50.90,40.72,40.72,50.90,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.06,0.06hrs
25/02/2026 08:06:50,buy,0.03,XAUUSD,5192.16000,25/02/2026 08:12:09,5190.10000,0.00,0.00,-20.60,-6.18,0.00,0.00,-18.78,-62.60,168211,VM1-13_SMA_H1_1K_BUY,0.09,0.09hrs
25/02/2026 08:07:47,buy,0.05,XAUUSD,5189.04000,25/02/2026 08:12:06,5189.87000,0.00,0.00,8.30,4.15,4.15,8.30,-15.70,-31.40,168211,VM1-13_SMA_H1_1K_BUY,0.07,0.07hrs
25/02/2026 08:05:00,buy,0.02,XAUUSD,5194.17000,25/02/2026 08:12:02,5189.67000,0.00,0.00,-45.00,-9.00,0.00,0.00,-16.54,-82.70,168211,VM1-13_SMA_H1_1K_BUY,0.12,0.12hrs
25/02/2026 01:05:00,sell,0.02,XAUUSD,5136.14000,25/02/2026 01:06:56,5132.77000,0.00,0.00,33.70,6.74,6.74,33.70,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.03,0.03hrs
24/02/2026 20:00:02,buy,0.02,XAUUSD,5164.09000,24/02/2026 20:02:33,5167.04000,0.00,0.00,29.50,5.90,5.90,29.50,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.04,0.04hrs
24/02/2026 16:03:59,sell,0.02,XAUUSD,5121.41000,24/02/2026 16:04:07,5119.51000,0.00,0.00,19.00,3.80,3.80,19.00,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.00,0.00hrs
24/02/2026 15:00:10,sell,0.03,XAUUSD,5154.16000,24/02/2026 15:03:59,5152.81000,0.00,0.00,13.50,4.05,4.05,13.50,-13.08,-43.60,168222,VM1-13_SMA_H1_1K_SELL,0.06,0.06hrs
24/02/2026 15:00:33,sell,0.05,XAUUSD,5158.79000,24/02/2026 15:03:56,5152.66000,0.00,0.00,61.30,30.65,30.65,61.30,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.06,0.06hrs
24/02/2026 15:00:00,sell,0.02,XAUUSD,5151.16000,24/02/2026 15:03:52,5153.23000,0.00,0.00,-20.70,-4.14,0.00,0.00,-14.72,-73.60,168222,VM1-13_SMA_H1_1K_SELL,0.06,0.06hrs
24/02/2026 07:00:26,sell,0.02,XAUUSD,5167.94000,24/02/2026 07:01:55,5165.19000,0.00,0.00,27.50,5.50,5.50,27.50,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
24/02/2026 06:00:01,sell,0.02,XAUUSD,5171.73000,24/02/2026 06:00:25,5169.22000,0.00,0.00,25.10,5.02,5.02,25.10,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.01,0.01hrs
23/02/2026 23:31:01,buy,0.08,XAUUSD,5227.02000,23/02/2026 23:35:11,5231.83000,0.00,0.00,48.10,38.48,38.48,48.10,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.07,0.07hrs
23/02/2026 23:03:48,buy,0.03,XAUUSD,5234.35000,23/02/2026 23:35:08,5231.38000,0.00,0.00,-29.70,-8.91,0.60,2.00,-16.86,-56.20,168211,VM1-13_SMA_H1_1K_BUY,0.52,0.52hrs
23/02/2026 23:14:12,buy,0.05,XAUUSD,5231.17000,23/02/2026 23:35:05,5231.33000,0.00,0.00,1.60,0.80,0.80,1.60,-12.20,-24.40,168211,VM1-13_SMA_H1_1K_BUY,0.35,0.35hrs
23/02/2026 23:01:40,buy,0.02,XAUUSD,5236.35000,23/02/2026 23:35:01,5231.30000,0.00,0.00,-50.50,-10.10,0.50,2.50,-15.24,-76.20,168211,VM1-13_SMA_H1_1K_BUY,0.56,0.56hrs
23/02/2026 22:00:00,buy,0.02,XAUUSD,5215.30000,23/02/2026 22:01:40,5217.99000,0.00,0.00,26.90,5.38,5.38,26.90,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.03,0.03hrs
23/02/2026 17:01:03,buy,0.03,XAUUSD,5190.33000,23/02/2026 17:01:28,5191.75000,0.00,0.00,14.20,4.26,4.26,14.20,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.01,0.01hrs
23/02/2026 17:00:00,buy,0.02,XAUUSD,5192.45000,23/02/2026 17:01:24,5192.13000,0.00,0.00,-3.20,-0.64,1.98,9.90,-0.64,-3.20,168211,VM1-13_SMA_H1_1K_BUY,0.02,0.02hrs
23/02/2026 13:13:06,buy,0.08,XAUUSD,5154.24000,23/02/2026 14:38:49,5154.97000,0.00,0.00,7.30,5.84,6.72,8.40,-64.48,-80.60,168211,VM1-13_SMA_H1_1K_BUY,1.43,1.43hrs
23/02/2026 13:01:13,buy,0.03,XAUUSD,5161.59000,23/02/2026 14:38:46,5154.86000,0.00,0.00,-67.30,-20.19,4.77,15.90,-46.23,-154.10,168211,VM1-13_SMA_H1_1K_BUY,1.63,1.63hrs
23/02/2026 13:19:20,buy,0.13,XAUUSD,5149.19000,23/02/2026 14:38:42,5154.91000,0.00,0.00,57.20,74.36,74.36,57.20,-39.13,-30.10,168211,VM1-13_SMA_H1_1K_BUY,1.32,1.32hrs
23/02/2026 13:07:09,buy,0.05,XAUUSD,5158.54000,23/02/2026 14:38:39,5155.15000,0.00,0.00,-33.90,-16.95,3.25,6.50,-61.80,-123.60,168211,VM1-13_SMA_H1_1K_BUY,1.52,1.52hrs
23/02/2026 13:00:01,buy,0.02,XAUUSD,5163.47000,23/02/2026 14:38:36,5155.13000,0.00,0.00,-83.40,-16.68,0.00,0.00,-34.58,-172.90,168211,VM1-13_SMA_H1_1K_BUY,1.64,1.64hrs
23/02/2026 10:00:01,sell,0.02,XAUUSD,5137.02000,23/02/2026 10:01:28,5133.93000,0.00,0.00,30.90,6.18,6.18,30.90,0.00,0.00,168222,VM1-13_SMA_H1_1K_SELL,0.02,0.02hrs
23/02/2026 05:10:56,buy,0.08,XAUUSD,5161.38000,23/02/2026 05:24:39,5161.52000,0.00,0.00,1.40,1.12,1.12,1.40,-54.48,-68.10,168211,VM1-13_SMA_H1_1K_BUY,0.23,0.23hrs
23/02/2026 05:07:29,buy,0.03,XAUUSD,5171.55000,23/02/2026 05:24:38,5161.52000,0.00,0.00,-100.30,-30.09,0.00,0.00,-50.94,-169.80,168211,VM1-13_SMA_H1_1K_BUY,0.29,0.29hrs
23/02/2026 05:12:40,buy,0.13,XAUUSD,5154.21000,23/02/2026 05:24:37,5161.53000,0.00,0.00,73.20,95.16,95.16,73.20,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.20,0.20hrs
23/02/2026 05:09:21,buy,0.05,XAUUSD,5165.71000,23/02/2026 05:24:36,5161.53000,0.00,0.00,-41.80,-20.90,0.00,0.00,-55.70,-111.40,168211,VM1-13_SMA_H1_1K_BUY,0.25,0.25hrs
23/02/2026 05:00:01,buy,0.02,XAUUSD,5173.79000,23/02/2026 05:24:34,5161.51000,0.00,0.00,-122.80,-24.56,2.36,11.80,-38.44,-192.20,168211,VM1-13_SMA_H1_1K_BUY,0.41,0.41hrs
23/02/2026 02:05:31,buy,0.08,XAUUSD,5141.61000,23/02/2026 02:09:22,5147.31000,0.00,0.00,57.00,45.60,45.60,57.00,-2.00,-2.50,168211,VM1-13_SMA_H1_1K_BUY,0.06,0.06hrs
23/02/2026 02:02:47,buy,0.03,XAUUSD,5149.52000,23/02/2026 02:09:21,5147.63000,0.00,0.00,-18.90,-5.67,0.00,0.00,-24.48,-81.60,168211,VM1-13_SMA_H1_1K_BUY,0.11,0.11hrs
23/02/2026 02:03:28,buy,0.05,XAUUSD,5146.29000,23/02/2026 02:09:20,5147.50000,0.00,0.00,12.10,6.05,6.05,12.10,-24.65,-49.30,168211,VM1-13_SMA_H1_1K_BUY,0.10,0.10hrs
23/02/2026 02:02:01,buy,0.02,XAUUSD,5152.89000,23/02/2026 02:09:19,5147.17000,0.00,0.00,-57.20,-11.44,0.00,0.00,-23.06,-115.30,168211,VM1-13_SMA_H1_1K_BUY,0.12,0.12hrs
23/02/2026 01:01:06,buy,0.02,XAUUSD,5109.24000,23/02/2026 01:02:01,5111.61000,0.00,0.00,23.70,4.74,4.74,23.70,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.02,0.02hrs
20/02/2026 23:16:00,buy,0.03,XAUUSD,5092.29000,20/02/2026 23:28:02,5094.30000,0.00,0.00,20.10,6.03,6.33,21.10,-0.51,-1.70,168211,VM1-13_SMA_H1_1K_BUY,0.20,0.20hrs
20/02/2026 23:11:14,buy,0.02,XAUUSD,5094.33000,20/02/2026 23:28:01,5094.35000,0.00,0.00,0.20,0.04,0.14,0.70,-4.42,-22.10,168211,VM1-13_SMA_H1_1K_BUY,0.28,0.28hrs
20/02/2026 08:00:00,buy,0.02,XAUUSD,5012.50000,20/02/2026 08:01:05,5015.92000,0.00,0.00,34.20,6.84,6.84,34.20,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.02,0.02hrs
20/02/2026 03:25:21,buy,0.03,XAUUSD,5000.67000,20/02/2026 03:30:26,5001.30000,0.00,0.00,6.30,1.89,1.89,6.30,-4.41,-14.70,168211,VM1-13_SMA_H1_1K_BUY,0.08,0.08hrs
20/02/2026 03:27:12,buy,0.05,XAUUSD,4997.68000,20/02/2026 03:30:25,5001.25000,0.00,0.00,35.70,17.85,17.85,35.70,0.00,0.00,168211,VM1-13_SMA_H1_1K_BUY,0.05,0.05hrs
20/02/2026 03:25:00,buy,0.02,XAUUSD,5002.78000,20/02/2026 03:30:23,5001.29000,0.00,0.00,-14.90,-2.98,0.00,0.00,-7.16,-35.80,168211,VM1-13_SMA_H1_1K_BUY,0.09,0.09hrs
12/12/2025 07:00:00,sell,0.10,XAUUSD,4266.41000,12/12/2025 12:23:49,4321.98000,0.00,0.00,-555.70,-555.70,0.00,0.00,-555.70,-555.70,168222,so: 19.8%/16.9/85.3,5.40,5.40hrs
12/12/2025 07:07:24,sell,0.16,XAUUSD,4268.46000,12/12/2025 11:55:57,4319.27000,0.00,0.00,-508.10,-812.96,6.40,4.00,-812.96,-508.10,168222,so: 19.8%/44.0/221.9,4.81,4.81hrs
12/12/2025 07:20:19,sell,0.26,XAUUSD,4272.08000,12/12/2025 11:15:00,4317.58000,0.00,0.00,-455.00,-1183.00,15.08,5.80,-1183.00,-455.00,168222,so: 19.8%/87.9/444.1,3.91,3.91hrs
12/12/2025 07:30:29,sell,0.41,XAUUSD,4276.14000,12/12/2025 11:14:46,4316.22000,0.00,0.00,-400.80,-1643.28,0.00,0.00,-1643.28,-400.80,168222,so: 20.0%/158.6/794.7,3.74,3.74hrs
12/12/2025 08:28:27,sell,0.66,XAUUSD,4281.24000,12/12/2025 11:13:29,4315.11000,0.00,0.00,-338.70,-2235.42,95.70,14.50,-2235.42,-338.70,168222,so: 19.3%/261.9/1359.8,2.75,2.75hrs
12/12/2025 09:07:11,sell,1.05,XAUUSD,4286.02000,12/12/2025 11:04:17,4313.98000,0.00,0.00,-279.60,-2935.80,76.65,7.30,-2935.80,-279.60,168222,so: 19.5%/441.5/2259.9,1.95,1.95hrs
12/12/2025 09:35:28,sell,1.68,XAUUSD,4289.19000,12/12/2025 11:03:17,4312.85000,0.00,0.00,-236.60,-3974.88,497.28,29.60,-3974.88,-236.60,168222,so: 20.0%/739.8/3701.1,1.46,1.46hrs
12/12/2025 10:04:28,sell,2.68,XAUUSD,4291.15000,12/12/2025 11:02:32,4311.80000,0.00,0.00,-206.50,-5534.20,0.00,0.00,-5534.20,-206.50,168222,so: 19.9%/1193.4/6001.1,0.97,0.97hrs
12/12/2025 10:10:47,sell,4.29,XAUUSD,4293.34000,12/12/2025 11:01:57,4310.98000,0.00,0.00,-176.40,-7567.56,673.53,15.70,-7567.56,-176.40,168222,so: 18.2%/1767.4/9684.8,0.85,0.85hrs
12/12/2025 10:13:17,sell,6.87,XAUUSD,4294.95000,12/12/2025 11:01:39,4309.91000,0.00,0.00,-149.60,-10277.52,2184.66,31.80,-10277.52,-149.60,168222,so: 19.1%/2975.5/15586.1,0.81,0.81hrs
12/12/2025 10:34:50,sell,11.00,XAUUSD,4296.95000,12/12/2025 10:54:20,4308.82000,0.00,0.00,-118.70,-13057.00,0.00,0.00,-13057.00,-118.70,168222,so: 19.8%/4954.9/25039.4,0.33,0.33hrs
12/12/2025 10:15:04,buy,0.32,XAUUSD,4292.91000,12/12/2025 10:15:57,4294.71000,0.00,0.00,18.00,57.60,57.60,18.00,0.00,0.00,168311,VM4-12_SMA_m30_1k_BUY,0.01,0.01hrs
12/12/2025 10:12:57,buy,0.20,XAUUSD,4295.17000,12/12/2025 10:15:56,4294.79000,0.00,0.00,-3.80,-7.60,0.00,0.00,-43.40,-21.70,168311,VM4-12_SMA_m30_1k_BUY,0.05,0.05hrs
12/12/2025 10:05:47,buy,0.20,XAUUSD,4291.93000,12/12/2025 10:12:55,4294.99000,0.00,0.00,30.60,61.20,61.20,30.60,-10.60,-5.30,168311,VM4-12_SMA_m30_1k_BUY,0.12,0.12hrs
12/12/2025 10:01:35,buy,0.10,XAUUSD,4289.95000,12/12/2025 10:06:21,4292.67000,0.00,0.00,27.20,27.20,27.20,27.20,0.00,0.00,168211,VM4-13_SMA_h1_1k_BUY,0.08,0.08hrs
12/12/2025 10:00:51,buy,0.20,XAUUSD,4289.56000,12/12/2025 10:05:45,4291.98000,0.00,0.00,24.20,48.40,48.40,24.20,0.00,0.00,168311,VM4-12_SMA_m30_1k_BUY,0.08,0.08hrs
12/12/2025 10:00:01,buy,0.10,XAUUSD,4287.25000,12/12/2025 10:01:33,4289.91000,0.00,0.00,26.60,26.60,26.60,26.60,0.00,0.00,168211,VM4-13_SMA_h1_1k_BUY,0.03,0.03hrs
12/12/2025 09:39:14,buy,0.32,XAUUSD,4286.88000,12/12/2025 10:00:50,4289.23000,0.00,0.00,23.50,75.20,75.20,23.50,-28.48,-8.90,168311,VM4-12_SMA_m30_1k_BUY,0.36,0.36hrs
12/12/2025 09:35:36,buy,0.20,XAUUSD,4289.26000,12/12/2025 10:00:49,4289.14000,0.00,0.00,-1.20,-2.40,0.00,0.00,-65.40,-32.70,168311,VM4-12_SMA_m30_1k_BUY,0.42,0.42hrs
12/12/2025 09:07:22,buy,0.20,XAUUSD,4286.44000,12/12/2025 09:35:35,4288.99000,0.00,0.00,25.50,51.00,51.00,25.50,-27.80,-13.90,168311,VM4-12_SMA_m30_1k_BUY,0.47,0.47hrs
12/12/2025 09:24:35,buy,0.16,XAUUSD,4284.84000,12/12/2025 09:26:52,4286.69000,0.00,0.00,18.50,29.60,29.60,18.50,0.00,0.00,168211,VM4-13_SMA_h1_1k_BUY,0.04,0.04hrs
12/12/2025 09:07:33,buy,0.10,XAUUSD,4286.67000,12/12/2025 09:26:51,4286.63000,0.00,0.00,-0.40,-0.40,8.00,8.00,-16.20,-16.20,168211,VM4-13_SMA_h1_1k_BUY,0.32,0.32hrs
12/12/2025 09:00:00,buy,0.10,XAUUSD,4282.68000,12/12/2025 09:07:31,4286.47000,0.00,0.00,37.90,37.90,37.90,37.90,0.00,0.00,168211,VM4-13_SMA_h1_1k_BUY,0.13,0.13hrs
12/12/2025 09:00:04,buy,0.20,XAUUSD,4282.51000,12/12/2025 09:07:20,4286.10000,0.00,0.00,35.90,71.80,71.80,35.90,0.00,0.00,168311,VM4-12_SMA_m30_1k_BUY,0.12,0.12hrs
12/12/2025 08:19:15,buy,0.10,XAUUSD,4279.06000,12/12/2025 08:36:55,4281.78000,0.00,0.00,27.20,27.20,27.20,27.20,-1.50,-1.50,168211,VM4-13_SMA_h1_1k_BUY,0.29,0.29hrs
12/12/2025 08:13:37,buy,0.16,XAUUSD,4276.99000,12/12/2025 08:19:14,4278.88000,0.00,0.00,18.90,30.24,30.24,18.90,-0.48,-0.30,168211,VM4-13_SMA_h1_1k_BUY,0.09,0.09hrs
