Open Time,Type,Lots,Symbol,Open Price,Close Time,Close Price,Commission,Swap,Net Pips,Net Profit,Max Profit,Max Pips,Max Loss,Max Loss Pips,Magic Number,Comment,Holding Time (Hours),Holding Time
20/01/2026 21:00:07,buy,1.00,EURCHF,0.92585,21/01/2026 17:40:24,0.92954,-5.00,2.54,36.90,462.32,462.32,36.90,-58.21,-4.20,1,Dragon Wave_FZ2,20.67,20.67hrs
20/01/2026 20:00:01,buy,1.00,GBPCHF,1.06229,21/01/2026 16:57:23,1.06536,-5.00,7.80,30.70,390.31,390.31,30.70,-411.60,-32.70,1,Dragon Wave_AZ2,20.96,20.96hrs
05/12/2025 17:00:51,buy,1.00,USDCAD,1.38728,06/01/2026 22:00:39,1.38042,-5.00,86.92,-68.60,-415.03,45.43,7.00,-1622.38,-230.00,1,Dragon Wave_NZ2,773.00,32.21days
11/12/2025 02:00:15,buy,2.50,USDCAD,1.37895,06/01/2026 22:00:37,1.38041,-12.50,183.64,14.60,435.55,622.53,31.20,-2563.14,-146.70,1,Dragon Wave_NZ3,644.01,26.83days
05/12/2025 17:00:48,buy,1.00,USDCAD,1.38736,05/01/2026 15:33:25,1.38128,-5.00,84.34,-60.80,-360.83,39.67,6.20,-1628.24,-230.80,1,Dragon Wave_IZ2,742.54,30.94days
11/12/2025 17:01:30,buy,2.50,USDCAD,1.37773,05/01/2026 15:33:23,1.38128,-12.50,177.19,35.50,807.21,807.21,35.50,-2339.58,-134.50,1,Dragon Wave_IZ3,598.53,24.94days
05/12/2025 17:00:44,buy,1.00,USDCAD,1.38735,05/01/2026 15:28:11,1.38109,-5.00,84.34,-62.60,-373.93,40.39,6.30,-1627.51,-230.70,1,Dragon Wave_BZ2,742.46,30.94days
11/12/2025 17:01:19,buy,2.50,USDCAD,1.37768,05/01/2026 15:28:06,1.38117,-12.50,177.19,34.90,796.40,796.40,34.90,-2330.42,-134.00,1,Dragon Wave_BZ3,598.45,24.94days
05/12/2025 18:00:12,buy,1.00,USDCAD,1.38548,05/01/2026 15:28:01,1.38091,-5.00,84.34,-45.70,-251.60,93.06,13.60,-1490.44,-212.00,1,Dragon Wave_LZ2,741.46,30.89days
11/12/2025 17:01:32,buy,2.50,USDCAD,1.37774,05/01/2026 15:27:59,1.38092,-12.50,177.19,31.80,740.39,740.39,31.80,-2341.41,-134.60,1,Dragon Wave_LZ3,598.44,24.94days
11/12/2025 17:01:33,buy,1.00,USDCAD,1.37775,05/01/2026 15:27:32,1.38075,-5.00,70.89,30.00,283.16,283.16,30.00,-937.29,-134.70,1,Dragon Wave_MZ2,598.43,24.93days
26/12/2025 16:01:00,buy,2.50,USDCAD,1.36541,05/01/2026 15:27:27,1.38063,-12.50,39.60,152.20,2783.09,2783.09,152.20,-219.57,-11.30,1,Dragon Wave_MZ3,239.44,9.98days
10/12/2025 23:00:26,buy,1.00,USDCAD,1.37979,05/01/2026 11:00:49,1.37816,-5.00,74.26,-16.30,-49.01,163.34,22.80,-1083.45,-155.10,1,Dragon Wave_HZ2,612.01,25.50days
24/12/2025 02:00:14,buy,2.50,USDCAD,1.36852,05/01/2026 11:00:44,1.37816,-12.50,39.60,96.40,1775.81,1806.43,98.10,-789.47,-42.40,1,Dragon Wave_HZ3,297.01,12.38days
11/12/2025 17:01:34,buy,1.00,USDCAD,1.37774,05/01/2026 07:00:41,1.37711,-5.00,70.89,-6.30,20.14,218.32,25.70,-936.56,-134.60,1,Dragon Wave_OZ2,589.99,24.58days
11/12/2025 17:01:22,buy,1.00,USDCAD,1.37770,05/01/2026 06:00:31,1.37681,-5.00,70.89,-8.90,1.25,221.22,26.10,-933.63,-134.20,1,Dragon Wave_CZ2,588.99,24.54days
11/12/2025 18:00:57,buy,1.00,USDCAD,1.37580,05/01/2026 05:00:37,1.37499,-5.00,70.89,-8.10,6.98,358.87,45.10,-794.36,-115.20,1,Dragon Wave_JZ2,586.99,24.46days
05/12/2025 17:00:46,buy,1.00,USDCAD,1.38736,02/01/2026 14:00:40,1.37277,-5.00,81.75,-145.90,-986.06,39.67,6.20,-1628.24,-230.80,1,Dragon Wave_FZ2,669.00,27.87days
11/12/2025 02:00:11,buy,2.50,USDCAD,1.37895,02/01/2026 14:00:38,1.37278,-12.50,170.73,-61.70,-965.40,551.87,31.20,-2563.14,-146.70,1,Dragon Wave_FZ3,540.01,22.50days
24/12/2025 02:00:11,buy,6.25,USDCAD,1.36852,02/01/2026 14:00:36,1.37281,-31.25,82.85,42.90,2004.71,2004.71,42.90,-1973.67,-42.40,1,Dragon Wave_FZ4,228.01,9.50days
05/12/2025 17:00:47,buy,1.00,USDCAD,1.38736,31/12/2025 17:41:12,1.37259,-5.00,81.75,-147.70,-999.32,39.67,6.20,-1628.24,-230.80,1,Dragon Wave_GZ2,624.67,26.03days
10/12/2025 23:00:24,buy,2.50,USDCAD,1.37979,31/12/2025 17:41:11,1.37259,-12.50,179.16,-72.00,-1144.73,408.35,22.80,-2708.64,-155.10,1,Dragon Wave_GZ3,498.68,20.78days
26/12/2025 16:00:56,buy,6.25,USDCAD,1.36541,31/12/2025 17:41:10,1.37258,-31.25,82.85,71.70,3316.44,3316.44,71.70,-548.92,-11.30,1,Dragon Wave_GZ4,121.67,5.07days
05/12/2025 17:00:45,buy,1.00,USDCAD,1.38737,31/12/2025 17:40:56,1.37232,-5.00,81.75,-150.50,-1019.93,38.95,6.10,-1628.98,-230.90,1,Dragon Wave_EZ2,624.67,26.03days
10/12/2025 23:00:17,buy,2.50,USDCAD,1.37973,31/12/2025 17:40:55,1.37233,-12.50,179.16,-74.00,-1181.41,419.21,23.40,-2697.64,-154.50,1,Dragon Wave_EZ3,498.68,20.78days
26/12/2025 16:00:54,buy,6.25,USDCAD,1.36541,31/12/2025 17:40:53,1.37232,-31.25,82.85,69.10,3198.64,3198.64,69.10,-548.92,-11.30,1,Dragon Wave_EZ4,121.67,5.07days
05/12/2025 17:00:45,buy,1.00,USDCAD,1.38737,31/12/2025 11:00:35,1.37072,-5.00,81.75,-166.50,-1137.94,38.95,6.10,-1628.98,-230.90,1,Dragon Wave_DZ2,618.00,25.75days
11/12/2025 17:01:25,buy,2.50,USDCAD,1.37771,31/12/2025 11:00:33,1.37072,-12.50,170.73,-69.90,-1116.65,551.22,26.00,-2335.92,-134.30,1,Dragon Wave_DZ3,473.99,19.75days
26/12/2025 16:00:51,buy,6.25,USDCAD,1.36541,31/12/2025 11:00:31,1.37076,-31.25,82.85,53.50,2490.94,2540.90,54.60,-548.92,-11.30,1,Dragon Wave_DZ4,114.99,4.79days
05/12/2025 17:00:49,buy,1.00,USDCAD,1.38736,17/12/2025 19:03:46,1.37930,-5.00,33.72,-80.60,-555.63,39.67,6.20,-1013.92,-142.70,1,Dragon Wave_KZ2,290.05,12.09days
11/12/2025 18:01:02,buy,2.50,USDCAD,1.37579,17/12/2025 19:03:35,1.37928,-12.50,50.65,34.90,670.73,706.88,36.90,-461.89,-27.00,1,Dragon Wave_KZ3,145.04,6.04days
04/12/2025 18:01:14,sell,1.00,GBPUSD,1.33716,17/12/2025 09:55:27,1.33186,-5.00,-29.04,53.00,495.96,786.08,79.90,-853.40,-82.20,1,Dragon Wave_LZ2,303.90,12.66days
03/12/2025 20:00:15,sell,1.00,GBPUSD,1.33426,17/12/2025 09:00:46,1.33523,-5.00,-36.96,-9.70,-138.96,488.16,50.90,-1151.32,-111.20,1,Dragon Wave_GZ2,325.01,13.54days
11/12/2025 18:00:57,sell,2.50,GBPUSD,1.34337,17/12/2025 09:00:44,1.33522,-12.50,-26.40,81.50,1998.60,2168.40,87.50,-534.80,-20.10,1,Dragon Wave_GZ3,135.00,5.62days
